2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
2015-11-02 14:09:55 - PHP Notice:  Undefined variable: categoryData in C:\xampp\htdocs\lebanse\admin\model\feed\hansoftz_feed.php on line 136
